driverId,raceId,total_time_ms,total_time_sec
1,1,5658698,5658.698
1,2,3391355,3391.355
1,3,7135351,7135.351
1,4,5530278,5530.278
1,5,5840216,5840.216
1,6,6086882,6086.882
1,7,5265302,5265.302
1,8,5032322,5032.322
1,9,5887232,5887.232
1,10,5903876,5903.876
1,11,5753647,5753.647
1,13,4499622,4499.622
1,14,6966337,6966.337
1,15,5306915,5306.915
1,16,5562025,5562.025
1,17,2072330,2072.33
1,18,5690616,5690.616
1,19,5525103,5525.103
1,20,5482784,5482.784
1,21,5903238,5903.238
1,22,5213230,5213.23
1,23,7242742,7242.742
1,24,1629903,1629.903
1,25,5564766,5564.766
1,26,5949440,5949.44
1,27,5480874,5480.874
1,28,5870115,5870.115
1,29,5737950,5737.95
1,30,4989933,4989.933
1,31,5237406,5237.406
1,32,7042221,7042.221
1,33,5500792,5500.792
1,34,5517403,5517.403
1,35,5690342,5690.342
1,36,5147365,5147.365
1,37,5552487,5552.487
1,38,5609875,5609.875
1,39,5503020,5503.02
1,40,6033424,6033.424
1,41,6251292,6251.292
1,42,5469965,5469.965
1,43,5486353,5486.353
1,44,4942447,4942.447
1,45,7599019,7599.019
1,46,5752991,5752.991
1,47,5247246,5247.246
1,48,4723868,4723.868
1,49,4862681,4862.681
1,50,7234579,7234.579
1,51,3237130,3237.13
1,52,5299350,5299.35
1,337,5983578,5983.578
1,338,5646429,5646.429
1,339,5651883,5651.883
1,340,6403693,6403.693
1,341,5579272,5579.272
1,342,6617718,6617.718
1,343,5327620,5327.62
1,344,5633456,5633.456
1,345,6034613,6034.613
1,346,5079560,5079.56
1,347,5285760,5285.76
1,348,2101949,2101.949
1,349,5344268,5344.268
1,351,4228006,4228.006
1,352,5466918,5466.918
1,353,10115809,10115.809
1,354,5606437,5606.437
1,355,5986999,5986.999
1,841,5392556,5392.556
1,842,5909789,5909.789
1,843,5818226,5818.226
1,844,5457790,5457.79
1,845,5943931,5943.931
1,846,7805583,7805.583
1,847,816510,816.51
1,848,6022359,6022.359
1,849,5350182,5350.182
1,850,5850334,5850.334
1,851,6450675,6450.675
1,852,1419493,1419.493
1,853,4863589,4863.589
1,854,7214523,7214.523
1,855,5477695,5477.695
1,856,5894013,5894.013
1,857,5519185,5519.185
1,858,5831886,5831.886
1,859,3659749,3659.749
1,860,5653640,5653.64
1,861,9906403,9906.403
1,862,5812941,5812.941
1,863,5769974,5769.974
1,864,6027285,6027.285
1,865,6370658,6370.658
1,866,5549586,5549.586
1,867,6050272,6050.272
1,868,5147751,5147.751
1,869,4693554,4693.554
1,870,6065503,6065.503
1,872,4781221,4781.221
1,873,2591879,2591.879
1,874,5382732,5382.732
1,875,5868343,5868.343
1,876,5484653,5484.653
1,877,2341275,2341.275
1,878,5755269,5755.269
1,879,4712363,4712.363
1,880,5448786,5448.786
1,881,5948862,5948.862
1,882,5799267,5799.267
1,883,5795728,5795.728
1,884,5967565,5967.565
1,885,8285950,8285.95
1,886,5545085,5545.085
1,887,5587212,5587.212
1,888,6101638,6101.638
1,890,6149445,6149.445
1,891,5049930,5049.93
1,892,4746879,4746.879
1,893,7206291,7206.291
1,894,6218956,6218.956
1,895,792411,792.411
1,896,5524662,5524.662
1,897,5965373,5965.373
1,898,5984506,5984.506
1,899,5629203,5629.203
1,900,206415,206.415
1,901,6025974,6025.974
1,902,5982743,5982.743
1,903,5812810,5812.81
1,904,6065155,6065.155
1,905,6576871,6576.871
1,906,4011734,4011.734
1,907,5276908,5276.908
1,908,8812094,8812.094
1,909,5645444,5645.444
1,910,6790915,6790.915
1,911,4510080,4510.08
1,912,4750236,4750.236
1,913,7204795,7204.795
1,914,6703021,6703.021
1,915,5510744,5510.744
1,916,6004785,6004.785
1,917,5404012,5404.012
1,918,5942619,5942.619
1,926,5514067,5514.067
1,927,6074362,6074.362
1,928,5982008,5982.008
1,929,5705809,5705.809
1,930,6090106,6090.106
1,931,6564473,6564.473
1,932,5513145,5513.145
1,933,5420730,5420.73
1,934,5487729,5487.729
1,936,6422010,6422.01
1,937,5020387,5020.387
1,938,4680688,4680.688
1,939,3968650,3968.65
1,940,5286508,5286.508
1,941,5831024,5831.024
1,942,6652703,6652.703
1,943,6156992,6156.992
1,944,5476846,5476.846
1,945,5918446,5918.446
1,948,6503625,6503.625
1,949,5644844,5644.844
1,950,6012121,6012.121
1,951,5587019,5587.019
1,953,7169133,7169.133
1,954,5465296,5465.296
1,955,5628701,5628.701
1,956,5258107,5258.107
1,957,5695831,5695.831
1,958,6030115,6030.115
1,959,5444200,5444.2
1,960,6318692,6318.692
1,961,4663159,4663.159
1,962,6956988,6956.988
1,963,4132572,4132.572
1,964,5209109,5209.109
1,965,5892618,5892.618
1,966,6031402,6031.402
1,967,10861335,10861.335
1,968,5884013,5884.013
1,969,5061647,5061.647
1,970,5856158,5856.158
1,971,5640034,5640.034
1,972,5325063,5325.063
1,973,5756497,5756.497
1,974,6300141,6300.141
1,975,5585154,5585.154
1,976,7441761,7441.761
1,977,4915953,4915.953
1,978,4887430,4887.43
1,979,5999598,5999.598
1,980,5082820,5082.82
1,981,4532312,4532.312
1,982,7403544,7403.544
1,983,5414060,5414.06
1,984,5251194,5251.194
1,985,5630991,5630.991
1,986,5835476,5835.476
1,987,5491730,5491.73
1,988,5657961,5657.961
1,989,5378319,5378.319
1,990,5528452,5528.452
1,991,5753365,5753.365
1,992,6224291,6224.291
1,993,5729972,5729.972
1,994,6191820,6191.82
1,995,5332936,5332.936
1,996,5411385,5411.385
1,997,4335652,4335.652
1,998,5252048,5252.048
1,999,5549845,5549.845
1,1000,5836427,5836.427
1,1001,5025537,5025.537
1,1002,4614484,4614.484
1,1003,6671611,6671.611
1,1004,5245181,5245.181
1,1005,5237062,5237.062
1,1006,5660985,5660.985
1,1007,5987589,5987.589
1,1008,5229066,5229.066
1,1009,5980382,5980.382
1,1010,5148211,5148.211
1,1011,5661295,5661.295
1,1012,5526350,5526.35
1,1013,5514466,5514.466
1,1014,5750443,5750.443
1,1015,6208437,6208.437
1,1016,5347084,5347.084
1,1017,5071198,5071.198
1,1018,4944627,4944.627
1,1019,4868452,4868.452
1,1020,6290942,6290.942
1,1021,5703796,5703.796
1,1022,5026691,5026.691
1,1023,4561864,4561.864
1,1024,7118275,7118.275
1,1025,5618992,5618.992
1,1026,4920613,4920.613
1,1027,5808904,5808.904
1,1028,5639801,5639.801
1,1029,5600817,5600.817
1,1030,5645715,5645.715
1,1031,5456428,5456.428
1,1032,4970683,4970.683
1,1033,5772473,5772.473
1,1034,5281283,5281.283
1,1035,4793319,4793.319
1,1036,5505279,5505.279
1,1037,5048761,5048.761
1,1038,6443301,6443.301
1,1039,8375060,8375.06
1,1040,5663093,5663.093
1,1041,5749641,5749.641
1,1042,5396828,5396.828
1,1043,5312430,5312.43
1,1044,6139313,6139.313
1,1045,7187515,7187.515
1,1047,5807060,5807.06
1,1051,5068471,5068.471
1,1052,5523897,5523.897
1,1053,7376598,7376.598
1,1054,5671421,5671.421
1,1055,5587680,5587.68
1,1056,6005051,6005.051
1,1057,8034078,8034.078
1,1058,4974668,4974.668
1,1059,5248674,5248.674
1,1060,5080995,5080.995
1,1061,7103284,7103.284
1,1062,7485935,7485.935
1,1063,209672,209.672
1,1064,5426327,5426.327
1,1065,2192235,2192.235
1,1066,5441001,5441.001
1,1067,5505915,5505.915
1,1069,5677885,5677.885
1,1070,5935641,5935.641
1,1071,5542851,5542.851
1,1072,7575118,7575.118
1,1073,5419601,5419.601
1,1074,5863259,5863.259
1,1075,5133241,5133.241
1,1076,5295091,5295.091
1,1077,5543265,5543.265
1,1078,5685626,5685.626
1,1079,5895009,5895.009
1,1080,7040653,7040.653
1,1081,5717620,5717.62
1,1082,5788763,5788.763
1,1083,8276536,8276.536
1,1084,5105529,5105.529
1,1085,5412699,5412.699
1,1086,5983746,5983.746
1,1088,5815789,5815.789
1,1089,4832891,4832.891
1,1091,7401753,7401.753
1,1092,3744330,3744.33
1,1093,6136710,6136.71
1,1094,5931915,5931.915
1,1095,5915573,5915.573
1,1096,5056987,5056.987
1,1098,5687713,5687.713
1,1099,4905959,4905.959
1,1100,9158550,9158.55
1,1101,5608581,5608.581
1,1102,5309490,5309.49
1,1104,6571042,6571.042
1,1105,5302030,5302.03
1,1106,5652516,5652.516
1,1107,5172803,5172.803
1,1108,5123721,5123.721
1,1109,5927768,5927.768
1,1110,5000121,5000.121
1,1111,8657620,8657.62
1,1112,4458822,4458.822
1,1113,6398687,6398.687
1,1114,5507797,5507.797
1,1116,5723587,5723.587
1,1117,7364689,7364.689
1,1118,7071753,7071.753
1,1119,5370044,5370.044
1,1120,5267048,5267.048
1,1121,5555066,5555.066
1,1122,4890664,4890.664
1,1123,1278426,1278.426
1,1124,6912192,6912.192
1,1125,6110540,6110.54
1,1126,5466461,5466.461
1,1127,5160356,5160.356
1,1128,8610462,8610.462
1,1129,6352842,6352.842
1,1130,5318017,5318.017
1,1131,5085940,5085.94
2,1,5662869,5662.869
2,2,3353344,3353.344
2,3,7159319,7159.319
2,4,5532682,5532.682
2,5,5891514,5891.514
2,6,6085243,6085.243
2,7,5249175,5249.175
2,8,5005425,5005.425
2,9,5865235,5865.235
2,10,5974488,5974.488
2,11,5800111,5800.111
2,12,5042271,5042.271
2,13,4664118,4664.118
2,14,2180909,2180.909
2,15,5309952,5309.952
2,16,1805966,1805.966
2,17,5669667,5669.667
2,18,5696094,5696.094
2,19,5528388,5528.388
2,20,5475379,5475.379
2,21,5962124,5962.124
2,22,5248192,5248.192
2,23,7255670,7255.67
2,24,5800942,5800.942
2,25,5572324,5572.324
2,26,6018017,6018.017
2,27,5490699,5490.699
2,28,5914776,5914.776
2,29,5814516,5814.516
2,30,4988777,4988.777
2,31,5235242,5235.242
2,32,7047405,7047.405
2,33,5476012,5476.012
2,34,5546326,5546.326
2,35,5662761,5662.761
2,36,5167533,5167.533
2,37,5568707,5568.707
2,38,5621346,5621.346
2,39,4013507,4013.507
2,40,6065100,6065.1
2,41,6255635,6255.635
2,42,4164705,4164.705
2,43,5503001,5503.001
2,44,4959410,4959.41
2,45,7666656,7666.656
2,46,5796120,5796.12
2,47,5241835,5241.835
2,48,4774368,4774.368
2,49,4890945,4890.945
2,50,7098247,7098.247
2,51,5952619,5952.619
2,52,5366587,5366.587
2,53,5396330,5396.33
2,54,4711099,4711.099
2,55,5698902,5698.902
2,56,5474621,5474.621
2,57,5768187,5768.187
2,58,5201014,5201.014
2,59,6264512,6264.512
2,60,5223521,5223.521
2,61,5690306,5690.306
2,63,5540892,5540.892
2,64,804338,804.338
2,65,6784763,6784.763
2,66,5397326,5397.326
2,67,4537284,4537.284
2,68,5944726,5944.726
2,69,5109508,5109.508
2,70,5006093,5006.093
2,71,3786379,3786.379
2,72,5525924,5525.924
2,73,2388714,2388.714
2,74,5333203,5333.203
2,75,5241409,5241.409
2,76,6329433,6329.433
2,77,5523215,5523.215
2,78,3356315,3356.315
2,80,5525264,5525.264
2,81,5132661,5132.661
2,82,5220680,5220.68
2,83,5913927,5913.927
2,84,2700449,2700.449
2,90,3969622,3969.622
2,91,3530006,3530.006
2,92,5385382,5385.382
2,93,4154164,4154.164
2,94,2730426,2730.426
2,95,6418271,6418.271
2,96,5597176,5597.176
2,97,5350556,5350.556
2,98,3942905,3942.905
2,99,5482115,5482.115
2,100,5129729,5129.729
2,101,3405429,3405.429
2,102,5759009,5759.009
2,103,5579249,5579.249
2,104,4566392,4566.392
2,105,5380248,5380.248
2,106,5109577,5109.577
2,107,1244345,1244.345
2,108,2259015,2259.015
2,109,5574294,5574.294
2,110,1121572,1121.572
2,111,5313715,5313.715
2,112,5650822,5650.822
2,113,3545348,3545.348
2,114,6162341,6162.341
2,115,3789347,3789.347
2,116,5731084,5731.084
2,117,5483765,5483.765
2,118,5327645,5327.645
2,119,5350277,5350.277
2,120,5971419,5971.419
2,121,4491298,4491.298
2,122,5672400,5672.4
2,123,5171902,5171.902
2,125,5653608,5653.608
2,126,4888914,4888.914
2,127,5403588,5403.588
2,128,5496677,5496.677
2,129,2084067,2084.067
2,130,6350112,6350.112
2,131,5655549,5655.549
2,132,5719191,5719.191
2,133,5523803,5523.803
2,134,5587050,5587.05
2,135,5307055,5307.055
2,136,6118160,6118.16
2,137,4883830,4883.83
2,138,4662028,4662.028
2,139,5500702,5500.702
2,140,5222825,5222.825
2,141,5978012,5978.012
2,142,328850,328.85
2,143,5951257,5951.257
2,144,5460302,5460.302
2,145,5525197,5525.197
2,146,5298426,5298.426
2,148,91894,91.894
2,149,4490643,4490.643
2,150,5629264,5629.264
2,151,5146580,5146.58
2,153,6131325,6131.325
2,155,4655116,4655.116
2,156,5635836,5635.836
2,157,5264304,5264.304
2,158,5650100,5650.1
2,159,737718,737.718
2,160,2058132,2058.132
2,161,4654479,4654.479
2,162,5655134,5655.134
2,164,6639719,6639.719
2,165,2846397,2846.397
2,166,5961419,5961.419
2,167,3172523,3172.523
2,168,4594256,4594.256
2,169,1879692,1879.692
2,170,1631601,1631.601
2,171,1954945,1954.945
2,172,5797315,5797.315
2,173,4440254,4440.254
2,351,4353638,4353.638
2,352,5496971,5496.971
2,353,10180917,10180.917
2,354,5640983,5640.983
2,355,6028388,6028.388
2,841,5443901,5443.901
2,842,5884907,5884.907
2,843,5890965,5890.965
2,844,5478415,5478.415
2,845,5973015,5973.015
2,846,7798699,7798.699
2,847,13366739,13366.739
2,848,5992277,5992.277
2,849,5396738,5396.738
2,850,920587,920.587
2,851,2344845,2344.845
3,1,5661506,5661.506
3,2,3402198,3402.198
3,3,7111069,7111.069
3,4,5566380,5566.38
3,5,5904413,5904.413
3,6,6077868,6077.868
3,7,5216387,5216.387
3,8,5015243,5015.243
3,9,5824409,5824.409
3,10,5930843,5930.843
3,11,5772159,5772.159
3,12,5067203,5067.203
3,13,4627169,4627.169
3,14,7026114,7026.114
3,15,5309236,5309.236
3,16,2267514,2267.514
3,17,5689355,5689.355
3,18,5698779,5698.779
3,19,5521227,5521.227
3,20,5522859,5522.859
3,21,3828346,3828.346
3,22,5280857,5280.857
3,23,5708296,5708.296
3,24,5842196,5842.196
3,25,5529617,5529.617
3,26,5968990,5968.99
3,27,5518532,5518.532
3,28,5911269,5911.269
3,29,5803796,5803.796
3,30,4967042,4967.042
3,31,5276129,5276.129
3,32,7039261,7039.261
3,33,5483988,5483.988
3,34,5519552,5519.552
3,35,5691339,5691.339
3,36,5132237,5132.237
3,37,4207602,4207.602
3,38,5697431,5697.431
3,39,5555768,5555.768
3,40,6092877,6092.877
3,41,6275276,6275.276
3,42,5159466,5159.466
3,43,5522705,5522.705
3,44,4949770,4949.77
3,45,304916,304.916
3,46,5812130,5812.13
3,47,5257939,5257.939
3,48,4783616,4783.616
3,49,4915942,4915.942
3,50,5647505,5647.505
3,51,5904721,5904.721
3,52,5358118,5358.118
3,53,5449248,5449.248
3,54,596357,596.357
3,56,5546161,5546.161
3,57,5833330,5833.33
3,58,5225739,5225.739
3,59,4216331,4216.331
3,60,5230935,5230.935
3,61,86579,86.579
3,62,5709147,5709.147
3,63,5528267,5528.267
3,65,1956526,1956.526
3,66,2389704,2389.704
3,67,856188,856.188
3,68,5893489,5893.489
3,69,5041311,5041.311
3,337,6000609,6000.609
3,338,5633214,5633.214
3,339,5641916,5641.916
3,340,6411647,6411.647
3,341,5801080,5801.08
3,342,6620006,6620.006
3,343,5359886,5359.886
3,344,5689540,5689.54
3,345,6073953,6073.953
3,346,5099507,5099.507
3,347,5267541,5267.541
3,348,1345484,1345.484
3,349,5356627,5356.627
3,350,4614514,4614.514
3,351,7122973,7122.973
3,352,4912769,4912.769
3,353,5675430,5675.43
3,354,5627123,5627.123
3,355,6007584,6007.584
3,841,2121876,2121.876
3,842,5865770,5865.77
3,843,5831674,5831.674
3,844,5465097,5465.097
3,845,5972570,5972.57
3,846,7794060,7794.06
3,847,14729991,14729.991
3,848,6074259,6074.259
3,849,5381861,5381.861
3,850,5856053,5856.053
3,851,6454736,6454.736
3,852,5253567,5253.567
3,854,7147583,7147.583
3,855,5497749,5497.749
3,856,5936047,5936.047
3,857,5501853,5501.853
3,858,5884203,5884.203
3,859,5553036,5553.036
3,860,5707207,5707.207
3,861,9970405,9970.405
3,862,5786929,5786.929
3,863,5766450,5766.45
3,864,6027064,6027.064
3,865,6367200,6367.2
3,866,5563428,5563.428
3,867,6277825,6277.825
3,868,5168682,5168.682
3,869,5514751,5514.751
3,870,6116737,6116.737
3,871,5413641,5413.641
3,872,4814771,4814.771
3,873,7260928,7260.928
3,875,118108,118.108
3,876,5552438,5552.438
3,877,807959,807.959
3,878,5840779,5840.779
3,879,6364352,6364.352
3,880,2473999,2473.999
3,881,5949321,5949.321
3,882,2291908,2291.908
3,883,5801624,5801.624
3,884,6024616,6024.616
3,885,8272056,8272.056
3,886,5598868,5598.868
3,887,5579456,5579.456
3,888,6121532,6121.532
3,890,5685050,5685.05
3,891,5052068,5052.068
3,892,4724351,4724.351
3,893,7204287,7204.287
3,894,6220399,6220.399
3,895,5281324,5281.324
3,896,5502010,5502.01
3,897,5919756,5919.756
3,898,6016289,6016.289
3,899,5595348,5595.348
3,900,5578710,5578.71
3,901,6043287,6043.287
3,902,5983828,5983.828
3,903,5831496,5831.496
3,904,6065791,6065.791
3,905,6567661,6567.661
3,906,5957066,5957.066
3,907,5274976,5274.976
3,908,6424788,6424.788
3,909,5622914,5622.914
3,910,6791419,6791.419
3,911,5079939,5079.939
3,912,4753411,4753.411
3,913,1564188,1564.188
3,914,6712201,6712.201
3,915,5524401,5524.401
3,916,6009099,6009.099
3,917,5402555,5402.555
3,918,5954344,5954.344
3,926,5515427,5515.427
3,927,6078103,6078.103
3,928,5982722,5982.722
3,929,5711842,5711.842
3,930,6072555,6072.555
3,931,6558420,6558.42
3,932,5515430,5515.43
3,933,5416930,5416.93
3,934,5498685,5498.685
3,936,6428861,6428.861
3,937,5022445,5022.445
3,938,4443632,4443.632
3,939,7306838,7306.838
3,940,5305472,5305.472
3,941,893363,893.363
3,942,6655553,6655.553
3,943,6155038,6155.038
3,944,5469090,5469.09
3,945,5910175,5910.175
3,948,6495565,6495.565
3,949,5614696,5614.696
3,950,5933891,5933.891
3,951,5561997,5561.997
3,953,7262423,7262.423
3,954,5527389,5527.389
3,955,5572366,5572.366
3,956,5274817,5274.817
3,957,5702742,5702.742
3,958,6032092,6032.092
3,959,5460045,5460.045
3,960,6291058,6291.058
3,961,4648089,4648.089
3,962,6948950,6948.95
3,963,5848292,5848.292
3,964,5203333,5203.333
3,965,5897138,5897.138
3,966,6039756,6039.756
3,967,10872790,10872.79
3,968,5884452,5884.452
4,1,5660663,5660.663
4,2,3440044,3440.044
4,3,7147794,7147.794
4,4,5560957,5560.957
4,5,5882368,5882.368
4,6,6082121,6082.121
4,7,5247268,5247.268
4,8,4982225,4982.225
4,9,5828198,5828.198
4,10,1377511,1377.511
4,11,5779033,5779.033
4,12,3135759,3135.759
4,13,4640888,4640.888
4,14,6982961,6982.961
4,15,5313508,5313.508
4,17,5713101,5713.101
4,18,5707797,5707.797
4,19,5548596,5548.596
4,20,5544151,5544.151
4,21,3235739,3235.739
4,22,5263175,5263.175
4,23,7265210,7265.21
4,24,3720984,3720.984
4,25,5553617,5553.617
4,26,5965831,5965.831
4,27,5519499,5519.499
4,28,5868681,5868.681
4,30,4993872,4993.872
4,31,5231397,5231.397
4,32,7036304,7036.304
4,33,5421892,5421.892
4,34,5535773,5535.773
4,35,5664733,5664.733
4,36,5136012,5136.012
4,37,5534930,5534.93
4,38,5621941,5621.941
4,39,5513686,5513.686
4,40,6029329,6029.329
4,41,6273228,6273.228
4,42,5471483,5471.483
4,43,5510716,5510.716
4,44,4905533,4905.533
4,45,7586358,7586.358
4,46,5797849,5797.849
4,47,5228342,5228.342
4,48,4717806,4717.806
4,49,4853409,4853.409
4,50,4589582,4589.582
4,51,5888201,5888.201
4,52,5352289,5352.289
4,53,5386205,5386.205
4,54,5445114,5445.114
4,55,5667870,5667.87
4,56,5468582,5468.582
4,57,5762516,5762.516
4,58,5181759,5181.759
4,59,6223116,6223.116
4,60,5151927,5151.927
4,61,5677308,5677.308
4,62,5703609,5703.609
4,63,5537934,5537.934
4,64,5295400,5295.4
4,65,5060193,5060.193
4,66,5336657,5336.657
4,67,3670341,3670.341
4,68,5855868,5855.868
4,69,5033413,5033.413
4,70,5532409,5532.409
4,71,5064048,5064.048
4,72,5493736,5493.736
4,73,5358531,5358.531
4,74,5261921,5261.921
4,75,5264482,5264.482
4,76,6352043,6352.043
4,77,5506648,5506.648
4,78,2910283,2910.283
4,80,5482233,5482.233
4,81,5072327,5072.327
4,82,5188599,5188.599
4,83,5895467,5895.467
4,84,5093063,5093.063
4,85,4471138,4471.138
4,86,5429689,5429.689
4,87,5385414,5385.414
4,88,5359668,5359.668
4,89,5993618,5993.618
4,90,5090430,5090.43
4,91,5535367,5535.367
4,92,5368031,5368.031
4,93,5203324,5203.324
4,94,5285793,5285.793
4,95,3407463,3407.463
4,96,5616088,5616.088
4,97,3339873,3339.873
4,98,807097,807.097
4,99,5426462,5426.462
4,100,5107535,5107.535
4,101,5051199,5051.199
4,102,5770730,5770.73
4,103,1478160,1478.16
4,104,3439912,3439.912
4,105,5384930,5384.93
4,106,5104752,5104.752
4,107,5330359,5330.359
4,108,5727198,5727.198
4,109,5606202,5606.202
4,110,5484096,5484.096
4,111,5335747,5335.747
4,112,5632649,5632.649
4,113,3322926,3322.926
4,114,6175261,6175.261
4,115,5478072,5478.072
4,116,5749353,5749.353
4,117,3382508,3382.508
4,118,4690218,4690.218
4,119,5398113,5398.113
4,120,5941460,5941.46
4,121,4489287,4489.287
4,122,3537420,3537.42
4,123,1646077,1646.077
4,141,5932111,5932.111
4,142,6460354,6460.354
4,143,2112693,2112.693
4,144,468710,468.71
4,145,5474732,5474.732
4,146,3025556,3025.556
4,147,4630160,4630.16
4,148,596222,596.222
4,149,5433817,5433.817
4,150,5296064,5296.064
4,151,5143806,5143.806
4,152,4781665,4781.665
4,153,3121196,3121.196
4,155,4677142,4677.142
4,156,2815785,2815.785
4,157,5311445,5311.445
4,337,5960396,5960.396
4,338,5632835,5632.835
4,339,5465241,5465.241
4,340,6414032,6414.032
4,341,5768166,5768.166
4,342,6619696,6619.696
4,343,5374164,5374.164
4,344,5642670,5642.67
4,345,6062380,6062.38
4,346,5140585,5140.585
4,347,5258864,5258.864
4,348,6083392,6083.392
4,349,4380087,4380.087
4,350,4584572,4584.572
4,351,7073579,7073.579
4,352,5430044,5430.044
4,353,10100810,10100.81
4,354,5598610,5598.61
4,355,6020634,6020.634
4,841,5402031,5402.031
4,842,5897080,5897.08
4,843,5848848,5848.848
4,844,5427633,5427.633
4,845,5953856,5953.856
4,846,7779511,7779.511
4,847,11539459,11539.459
4,848,5987060,5987.06
4,849,5321196,5321.196
4,850,5854314,5854.314
4,851,6422156,6422.156
4,852,5217915,5217.915
4,853,4863081,4863.081
4,854,7202206,7202.206
4,855,5454587,5454.587
4,856,5897683,5897.683
4,857,5459303,5459.303
4,858,5840343,5840.343
4,859,5572512,5572.512
4,860,5671130,5671.13
4,861,9891812,9891.812
4,862,5824185,5824.185
4,863,5768793,5768.793
4,864,5952340,5952.34
4,865,6367504,6367.504
4,866,5562997,5562.997
4,867,6256649,6256.649
4,868,5114348,5114.348
4,869,5465862,5465.862
4,870,6092156,6092.156
4,872,4801815,4801.815
4,873,7241371,7241.371
4,875,5802595,5802.595
4,876,5480181,5480.181
4,877,6359519,6359.519
4,878,5794498,5794.498
4,879,6325410,6325.41
4,880,5415676,5415.676
4,881,125239,125.239
4,882,5786945,5786.945
4,883,5798072,5798.072
4,884,5956596,5956.596
4,885,8298790,8298.79
4,886,5543551,5543.551
4,887,5586580,5586.58
4,888,6082432,6082.432
4,890,6180856,6180.856
4,891,5039065,5039.065
4,892,4718819,4718.819
4,893,7185759,7185.759
4,894,6219890,6219.89
4,895,5254906,5254.906
4,896,5550484,5550.484
4,897,5953287,5953.287
4,898,5986740,5986.74
4,899,5575213,5575.213
4,900,5613994,5613.994
4,901,6061966,6061.966
4,902,6015338,6015.338
4,903,5838575,5838.575
4,904,6152898,6152.898
4,905,6600113,6600.113
4,906,5967699,5967.699
4,907,5293529,5293.529
4,908,8872040,8872.04
4,909,5675381,5675.381
4,910,6790283,6790.283
4,911,5137718,5137.718
4,912,2569261,2569.261
4,913,7220184,7220.184
4,914,379243,379.243
4,915,5570760,5570.76
4,916,6100016,6100.016
4,917,5464461,5464.461
4,918,6028432,6028.432
4,927,2426269,2426.269
4,928,5987779,5987.779
4,929,5724663,5724.663
4,930,2495988,2495.988
4,931,3384122,3384.122
4,932,3587615,3587.615
4,934,5569185,5569.185
4,936,6419064,6419.064
4,937,5033865,5033.865
4,938,4340208,4340.208
4,939,4029268,4029.268
4,940,5311223,5311.223
4,941,5917234,5917.234
4,942,6707519,6707.519
4,943,118053,118.053
4,944,5540881,5540.881
4,945,5957721,5957.721
4,948,1539324,1539.324
4,950,6031144,6031.144
4,951,5565103,5565.103
4,952,4286464,4286.464
4,953,7254209,7254.209
4,954,5514889,5514.889
4,955,4738831,4738.831
4,956,4846242,4846.242
4,957,5714793,5714.793
4,958,6035870,6035.87
4,959,5469605,5469.605
4,960,6350503,6350.503
4,961,4678750,4678.75
4,962,7038148,7038.148
4,963,5897981,5897.981
4,964,5238424,5238.424
4,965,5986571,5986.571
4,966,6081399,6081.399
4,967,10905767,10905.767
4,968,5943909,5943.909
4,969,4586419,4586.419
4,970,3672183,3672.183
4,971,5475840,5475.84
4,973,5776847,5776.847
4,975,5366150,5366.15
4,976,7495124,7495.124
4,977,96711,96.711
4,978,3229876,3229.876
4,979,6057936,6057.936
4,980,2870744,2870.744
4,981,4418015,4418.015
4,982,1315139,1315.139
4,983,5450307,5450.307
4,984,5255765,5255.765
4,985,2500259,2500.259
4,986,5838358,5838.358
4,987,5555625,5555.625
4,988,5665754,5665.754
4,989,5401169,5401.169
4,990,5523550,5523.55
4,991,5767019,5767.019
4,992,6235222,6235.222
4,993,5788028,5788.028
4,994,4143775,4143.775
4,995,3284787,3284.787
4,996,5264089,5264.089
4,997,4966163,4966.163
4,998,5280899,5280.899
4,999,5512896,5512.896
4,1000,5878161,5878.161
4,1002,922829,922.829
4,1003,6774622,6774.622
4,1004,5323855,5323.855
4,1005,5281138,5281.138
4,1006,133811,133.811
4,1007,263956,263.956
4,1008,5242461,5242.461
4,1009,6008266,6008.266
4,1051,5127928,5127.928
4,1052,3321634,3321.634
4,1053,7421159,7421.159
4,1054,5736229,5736.229
4,1055,5658194,5658.194
4,1056,5983312,5983.312
4,1057,8022792,8022.792
4,1058,4980099,4980.099
4,1059,5323465,5323.465
4,1060,5045587,5045.587
4,1061,7175377,7175.377
4,1062,7498850,7498.85
4,1063,227661,227.661
4,1064,5450864,5450.864
4,1065,4931566,4931.566
4,1066,5522322,5522.322
4,1067,5494608,5494.608
4,1069,5109274,5109.274
4,1070,5942775,5942.775
4,1071,5563860,5563.86
4,1072,7598699,7598.699
4,1073,5479053,5479.053
4,1074,5875974,5875.974
4,1075,3616549,3616.549
4,1076,5297069,5297.069
4,1077,744919,744.919
4,1078,5691386,5691.386
4,1079,5847322,5847.322
4,1080,7036623,7036.623
4,1081,5734537,5734.537
4,1082,5806702,5806.702
4,1083,8279882,8279.882
4,1084,5082737,5082.737
4,1085,5444991,5444.991
4,1086,5984126,5984.126
4,1087,5226150,5226.15
4,1088,5821527,5821.527
4,1089,2752319,2752.319
4,1091,2553563,2553.563
4,1092,3750373,3750.373
4,1093,6186765,6186.765
4,1094,5350064,5350.064
4,1095,5923605,5923.605
4,1096,2513555,2513.555
4,1098,5675373,5675.373
4,1099,4895622,4895.622
